branch,macroarea,in_branch_frac,repeat,model,f1
Uralic,Eurasia,0.2,4,Learned,0.779370249728556
Central Sudanic,Africa,0.0,0,Freq,0.7611150317572336
Central Sudanic,Africa,0.0,0,T-CF,0.536697247706422
Central Sudanic,Africa,0.0,0,Learned,0.5335215243472125
Central Sudanic,Africa,0.0,1,Freq,0.7582921665490473
Central Sudanic,Africa,0.0,1,T-CF,0.5225829216654905
Central Sudanic,Africa,0.0,1,Learned,0.49894142554693016
Central Sudanic,Africa,0.0,2,Freq,0.7635850388143967
Central Sudanic,Africa,0.0,2,T-CF,0.45942131263232183
Central Sudanic,Africa,0.0,2,Learned,0.4251940719830628
Central Sudanic,Africa,0.0,3,Freq,0.7558221594918842
Central Sudanic,Africa,0.0,3,T-CF,0.47071277346506707
Central Sudanic,Africa,0.0,3,Learned,0.4890613973182781
Central Sudanic,Africa,0.0,4,Freq,0.757939308398024
Central Sudanic,Africa,0.0,4,T-CF,0.5056457304163726
Central Sudanic,Africa,0.0,4,Learned,0.4809456598447424
Central Sudanic,Africa,0.01,0,Freq,0.7611150317572336
Central Sudanic,Africa,0.01,0,T-CF,0.7205363443895554
Central Sudanic,Africa,0.01,0,Learned,0.71030345800988
Central Sudanic,Africa,0.01,1,Freq,0.7582921665490473
Central Sudanic,Africa,0.01,1,T-CF,0.6316160903316866
Central Sudanic,Africa,0.01,1,Learned,0.6100917431192661
Central Sudanic,Africa,0.01,2,Freq,0.7635850388143967
Central Sudanic,Africa,0.01,2,T-CF,0.7095977417078334
Central Sudanic,Africa,0.01,2,Learned,0.7039520112914608
Central Sudanic,Africa,0.01,3,Freq,0.7558221594918842
Central Sudanic,Africa,0.01,3,T-CF,0.6566690190543402
Central Sudanic,Africa,0.01,3,Learned,0.6556104446012703
Central Sudanic,Africa,0.01,4,Freq,0.757939308398024
Central Sudanic,Africa,0.01,4,T-CF,0.6718419195483416
Central Sudanic,Africa,0.01,4,Learned,0.6979534227240649
Central Sudanic,Africa,0.05,0,Freq,0.7611150317572336
Central Sudanic,Africa,0.05,0,T-CF,0.7223006351446718
Central Sudanic,Africa,0.05,0,Learned,0.7406492589978828
Central Sudanic,Africa,0.05,1,Freq,0.7582921665490473
Central Sudanic,Africa,0.05,1,T-CF,0.7625264643613268
Central Sudanic,Africa,0.05,1,Learned,0.7671136203246295
Central Sudanic,Africa,0.05,2,Freq,0.760409315455187
Central Sudanic,Africa,0.05,2,T-CF,0.7759350741002117
Central Sudanic,Africa,0.05,2,Learned,0.7607621736062103
Central Sudanic,Africa,0.05,3,Freq,0.7558221594918842
Central Sudanic,Africa,0.05,3,T-CF,0.760409315455187
Central Sudanic,Africa,0.05,3,Learned,0.7515878616796048
Central Sudanic,Africa,0.05,4,Freq,0.757939308398024
Central Sudanic,Africa,0.05,4,T-CF,0.7392378263937897
Central Sudanic,Africa,0.05,4,Learned,0.7470007057163021
Central Sudanic,Africa,0.1,0,Freq,0.7611150317572336
Central Sudanic,Africa,0.1,0,T-CF,0.7618207480592801
Central Sudanic,Africa,0.1,0,Learned,0.7724064925899788
Central Sudanic,Africa,0.1,1,Freq,0.7582921665490473
Central Sudanic,Africa,0.1,1,T-CF,0.7776993648553282
Central Sudanic,Africa,0.1,1,Learned,0.7685250529287226
Central Sudanic,Africa,0.1,2,Freq,0.760409315455187
Central Sudanic,Africa,0.1,2,T-CF,0.7748764996471419
Central Sudanic,Africa,0.1,2,Learned,0.7808750882145378
Central Sudanic,Africa,0.1,3,Freq,0.7558221594918842
Central Sudanic,Africa,0.1,3,T-CF,0.7681721947776994
Central Sudanic,Africa,0.1,3,Learned,0.7674664784756527
Central Sudanic,Africa,0.1,4,Freq,0.757939308398024
Central Sudanic,Africa,0.1,4,T-CF,0.771347918136909
Central Sudanic,Africa,0.1,4,Learned,0.7692307692307693
Central Sudanic,Africa,0.2,0,Freq,0.7611150317572336
Central Sudanic,Africa,0.2,0,T-CF,0.7755822159491884
Central Sudanic,Africa,0.2,0,Learned,0.7836979534227241
Central Sudanic,Africa,0.2,1,Freq,0.7582921665490473
Central Sudanic,Africa,0.2,1,T-CF,0.7798165137614679
Central Sudanic,Africa,0.2,1,Learned,0.7773465067043048
Central Sudanic,Africa,0.2,2,Freq,0.760409315455187
Central Sudanic,Africa,0.2,2,T-CF,0.7709950599858857
Central Sudanic,Africa,0.2,2,Learned,0.7780522230063515
Central Sudanic,Africa,0.2,3,Freq,0.7558221594918842
Central Sudanic,Africa,0.2,3,T-CF,0.7791107974594214
Central Sudanic,Africa,0.2,3,Learned,0.7844036697247706
Central Sudanic,Africa,0.2,4,Freq,0.757939308398024
Central Sudanic,Africa,0.2,4,T-CF,0.7731122088920254
Central Sudanic,Africa,0.2,4,Learned,0.773817925194072
Nakh-Daghestanian,Eurasia,0.0,0,Freq,0.6760907504363002
Nakh-Daghestanian,Eurasia,0.0,0,T-CF,0.4111692844677138
Nakh-Daghestanian,Eurasia,0.0,0,Learned,0.4673647469458988
Nakh-Daghestanian,Eurasia,0.0,1,Freq,0.6746945898778359
Nakh-Daghestanian,Eurasia,0.0,1,T-CF,0.493891797556719
Nakh-Daghestanian,Eurasia,0.0,1,Learned,0.5549738219895288
Nakh-Daghestanian,Eurasia,0.0,2,Freq,0.6827225130890052
Nakh-Daghestanian,Eurasia,0.0,2,T-CF,0.5462478184991274
Nakh-Daghestanian,Eurasia,0.0,2,Learned,0.5092495636998254
Nakh-Daghestanian,Eurasia,0.0,3,Freq,0.6841186736474695
Nakh-Daghestanian,Eurasia,0.0,3,T-CF,0.4638743455497382
Nakh-Daghestanian,Eurasia,0.0,3,Learned,0.48900523560209425
Nakh-Daghestanian,Eurasia,0.0,4,Freq,0.6778359511343804
Nakh-Daghestanian,Eurasia,0.0,4,T-CF,0.49109947643979057
Nakh-Daghestanian,Eurasia,0.0,4,Learned,0.450261780104712
Nakh-Daghestanian,Eurasia,0.01,0,Freq,0.6760907504363002
Nakh-Daghestanian,Eurasia,0.01,0,T-CF,0.5549738219895288
Nakh-Daghestanian,Eurasia,0.01,0,Learned,0.5766143106457242
Nakh-Daghestanian,Eurasia,0.01,1,Freq,0.6746945898778359
Nakh-Daghestanian,Eurasia,0.01,1,T-CF,0.6205933682373473
Nakh-Daghestanian,Eurasia,0.01,1,Learned,0.6191972076788831
Nakh-Daghestanian,Eurasia,0.01,2,Freq,0.6827225130890052
Nakh-Daghestanian,Eurasia,0.01,2,T-CF,0.6265270506108203
Nakh-Daghestanian,Eurasia,0.01,2,Learned,0.6453752181500872
Nakh-Daghestanian,Eurasia,0.01,3,Freq,0.6841186736474695
Nakh-Daghestanian,Eurasia,0.01,3,T-CF,0.5860383944153578
Nakh-Daghestanian,Eurasia,0.01,3,Learned,0.6104712041884817
Nakh-Daghestanian,Eurasia,0.01,4,Freq,0.6778359511343804
Nakh-Daghestanian,Eurasia,0.01,4,T-CF,0.6603839441535777
Nakh-Daghestanian,Eurasia,0.01,4,Learned,0.675392670157068
Nakh-Daghestanian,Eurasia,0.05,0,Freq,0.6760907504363002
Nakh-Daghestanian,Eurasia,0.05,0,T-CF,0.6994764397905759
Nakh-Daghestanian,Eurasia,0.05,0,Learned,0.7183246073298429
Nakh-Daghestanian,Eurasia,0.05,1,Freq,0.6746945898778359
Nakh-Daghestanian,Eurasia,0.05,1,T-CF,0.6858638743455497
Nakh-Daghestanian,Eurasia,0.05,1,Learned,0.7109947643979058
Nakh-Daghestanian,Eurasia,0.05,2,Freq,0.6827225130890052
Nakh-Daghestanian,Eurasia,0.05,2,T-CF,0.7148342059336824
Nakh-Daghestanian,Eurasia,0.05,2,Learned,0.7211169284467713
Nakh-Daghestanian,Eurasia,0.05,3,Freq,0.6841186736474695
Nakh-Daghestanian,Eurasia,0.05,3,T-CF,0.6652705061082025
Nakh-Daghestanian,Eurasia,0.05,3,Learned,0.7148342059336824
Nakh-Daghestanian,Eurasia,0.05,4,Freq,0.6778359511343804
Nakh-Daghestanian,Eurasia,0.05,4,T-CF,0.7001745200698081
Nakh-Daghestanian,Eurasia,0.05,4,Learned,0.7228621291448517
Nakh-Daghestanian,Eurasia,0.1,0,Freq,0.6760907504363002
Nakh-Daghestanian,Eurasia,0.1,0,T-CF,0.7176265270506108
Nakh-Daghestanian,Eurasia,0.1,0,Learned,0.7364746945898778
Nakh-Daghestanian,Eurasia,0.1,1,Freq,0.6746945898778359
Nakh-Daghestanian,Eurasia,0.1,1,T-CF,0.7022687609075043
Nakh-Daghestanian,Eurasia,0.1,1,Learned,0.7368237347294939
Nakh-Daghestanian,Eurasia,0.1,2,Freq,0.6827225130890052
Nakh-Daghestanian,Eurasia,0.1,2,T-CF,0.7256544502617801
Nakh-Daghestanian,Eurasia,0.1,2,Learned,0.7469458987783595
Nakh-Daghestanian,Eurasia,0.1,3,Freq,0.6841186736474695
Nakh-Daghestanian,Eurasia,0.1,3,T-CF,0.7287958115183246
Nakh-Daghestanian,Eurasia,0.1,3,Learned,0.7507853403141361
Nakh-Daghestanian,Eurasia,0.1,4,Freq,0.6778359511343804
Nakh-Daghestanian,Eurasia,0.1,4,T-CF,0.724956369982548
Nakh-Daghestanian,Eurasia,0.1,4,Learned,0.731588132635253
Nakh-Daghestanian,Eurasia,0.2,0,Freq,0.6760907504363002
Nakh-Daghestanian,Eurasia,0.2,0,T-CF,0.737521815008726
Nakh-Daghestanian,Eurasia,0.2,0,Learned,0.7574171029668412
Nakh-Daghestanian,Eurasia,0.2,1,Freq,0.6746945898778359
Nakh-Daghestanian,Eurasia,0.2,1,T-CF,0.7270506108202444
Nakh-Daghestanian,Eurasia,0.2,1,Learned,0.7483420593368237
Nakh-Daghestanian,Eurasia,0.2,2,Freq,0.6827225130890052
Nakh-Daghestanian,Eurasia,0.2,2,T-CF,0.7235602094240837
Nakh-Daghestanian,Eurasia,0.2,2,Learned,0.7511343804537521
Nakh-Daghestanian,Eurasia,0.2,3,Freq,0.6841186736474695
Nakh-Daghestanian,Eurasia,0.2,3,T-CF,0.7322862129144851
Nakh-Daghestanian,Eurasia,0.2,3,Learned,0.7521815008726004
Nakh-Daghestanian,Eurasia,0.2,4,Freq,0.6778359511343804
Nakh-Daghestanian,Eurasia,0.2,4,T-CF,0.7256544502617801
Nakh-Daghestanian,Eurasia,0.2,4,Learned,0.743804537521815
Pano-Tacanan,South America,0.0,0,Freq,0.7009306260575296
Pano-Tacanan,South America,0.0,0,T-CF,0.4403553299492386
Pano-Tacanan,South America,0.0,0,Learned,0.5549915397631133
Pano-Tacanan,South America,0.0,1,Freq,0.7076988155668359
Pano-Tacanan,South America,0.0,1,T-CF,0.5583756345177665
Pano-Tacanan,South America,0.0,1,Learned,0.4906937394247039
Pano-Tacanan,South America,0.0,2,Freq,0.7089678510998308
Pano-Tacanan,South America,0.0,2,T-CF,0.5841793570219966
Pano-Tacanan,South America,0.0,2,Learned,0.4433164128595601
Pano-Tacanan,South America,0.0,3,Freq,0.7072758037225042
Pano-Tacanan,South America,0.0,3,T-CF,0.40651438240270726
Pano-Tacanan,South America,0.0,3,Learned,0.48307952622673433
Pano-Tacanan,South America,0.0,4,Freq,0.7089678510998308
Pano-Tacanan,South America,0.0,4,T-CF,0.4763113367174281
Pano-Tacanan,South America,0.0,4,Learned,0.44923857868020306
Pano-Tacanan,South America,0.01,0,Freq,0.7009306260575296
Pano-Tacanan,South America,0.01,0,T-CF,0.6095600676818951
Pano-Tacanan,South America,0.01,0,Learned,0.6095600676818951
Pano-Tacanan,South America,0.01,1,Freq,0.7076988155668359
Pano-Tacanan,South America,0.01,1,T-CF,0.6015228426395939
Pano-Tacanan,South America,0.01,1,Learned,0.5714890016920474
Pano-Tacanan,South America,0.01,2,Freq,0.7089678510998308
Pano-Tacanan,South America,0.01,2,T-CF,0.6235194585448393
Pano-Tacanan,South America,0.01,2,Learned,0.672165820642978
Pano-Tacanan,South America,0.01,3,Freq,0.7072758037225042
Pano-Tacanan,South America,0.01,3,T-CF,0.5854483925549916
Pano-Tacanan,South America,0.01,3,Learned,0.5799492385786802
Pano-Tacanan,South America,0.01,4,Freq,0.7089678510998308
Pano-Tacanan,South America,0.01,4,T-CF,0.6823181049069373
Pano-Tacanan,South America,0.01,4,Learned,0.6763959390862944
Pano-Tacanan,South America,0.05,0,Freq,0.7009306260575296
Pano-Tacanan,South America,0.05,0,T-CF,0.6937394247038917
Pano-Tacanan,South America,0.05,0,Learned,0.7174280879864636
Pano-Tacanan,South America,0.05,1,Freq,0.7076988155668359
Pano-Tacanan,South America,0.05,1,T-CF,0.7136209813874789
Pano-Tacanan,South America,0.05,1,Learned,0.7364636209813875
Pano-Tacanan,South America,0.05,2,Freq,0.7089678510998308
Pano-Tacanan,South America,0.05,2,T-CF,0.7199661590524534
Pano-Tacanan,South America,0.05,2,Learned,0.7406937394247038
Pano-Tacanan,South America,0.05,3,Freq,0.7072758037225042
Pano-Tacanan,South America,0.05,3,T-CF,0.6869712351945855
Pano-Tacanan,South America,0.05,3,Learned,0.7174280879864636
Pano-Tacanan,South America,0.05,4,Freq,0.7089678510998308
Pano-Tacanan,South America,0.05,4,T-CF,0.705160744500846
Pano-Tacanan,South America,0.05,4,Learned,0.7322335025380711
Pano-Tacanan,South America,0.1,0,Freq,0.7009306260575296
Pano-Tacanan,South America,0.1,0,T-CF,0.7115059221658206
Pano-Tacanan,South America,0.1,0,Learned,0.7419627749576988
Pano-Tacanan,South America,0.1,1,Freq,0.7076988155668359
Pano-Tacanan,South America,0.1,1,T-CF,0.7250423011844331
Pano-Tacanan,South America,0.1,1,Learned,0.7533840947546532
Pano-Tacanan,South America,0.1,2,Freq,0.7089678510998308
Pano-Tacanan,South America,0.1,2,T-CF,0.7504230118443317
Pano-Tacanan,South America,0.1,2,Learned,0.7631133671742809
Pano-Tacanan,South America,0.1,3,Freq,0.7072758037225042
Pano-Tacanan,South America,0.1,3,T-CF,0.7351945854483926
Pano-Tacanan,South America,0.1,3,Learned,0.7516920473773265
Pano-Tacanan,South America,0.1,4,Freq,0.7089678510998308
Pano-Tacanan,South America,0.1,4,T-CF,0.7428087986463621
Pano-Tacanan,South America,0.1,4,Learned,0.7631133671742809
Pano-Tacanan,South America,0.2,0,Freq,0.7009306260575296
Pano-Tacanan,South America,0.2,0,T-CF,0.7305414551607445
Pano-Tacanan,South America,0.2,0,Learned,0.761844331641286
Pano-Tacanan,South America,0.2,1,Freq,0.7076988155668359
Pano-Tacanan,South America,0.2,1,T-CF,0.7563451776649747
Pano-Tacanan,South America,0.2,1,Learned,0.7758037225042301
Pano-Tacanan,South America,0.2,2,Freq,0.7089678510998308
Pano-Tacanan,South America,0.2,2,T-CF,0.7554991539763113
Pano-Tacanan,South America,0.2,2,Learned,0.7758037225042301
Pano-Tacanan,South America,0.2,3,Freq,0.7072758037225042
Pano-Tacanan,South America,0.2,3,T-CF,0.7411167512690355
Pano-Tacanan,South America,0.2,3,Learned,0.7736886632825719
Pano-Tacanan,South America,0.2,4,Freq,0.7089678510998308
Pano-Tacanan,South America,0.2,4,T-CF,0.7529610829103215
Pano-Tacanan,South America,0.2,4,Learned,0.7681895093062606
Tupian,South America,0.0,0,Freq,0.7402728650833754
Tupian,South America,0.0,0,T-CF,0.5639211723092471
Tupian,South America,0.0,0,Learned,0.48357756442647803
Tupian,South America,0.0,1,Freq,0.7337038908539667
Tupian,South America,0.0,1,T-CF,0.4674077817079333
Tupian,South America,0.0,1,Learned,0.4881253158160687
Tupian,South America,0.0,2,Freq,0.7372410308236483
Tupian,South America,0.0,2,T-CF,0.45982819605861547
Tupian,South America,0.0,2,Learned,0.5603840323395655
Tupian,South America,0.0,3,Freq,0.7357251136937848
Tupian,South America,0.0,3,T-CF,0.43961596766043454
Tupian,South America,0.0,3,Learned,0.39262253663466395
Tupian,South America,0.0,4,Freq,0.7402728650833754
Tupian,South America,0.0,4,T-CF,0.48408287013643253
Tupian,South America,0.0,4,Learned,0.4987367357251137
Tupian,South America,0.01,0,Freq,0.7402728650833754
Tupian,South America,0.01,0,T-CF,0.6164729661445174
Tupian,South America,0.01,0,Learned,0.6124305204648812
Tupian,South America,0.01,1,Freq,0.7337038908539667
Tupian,South America,0.01,1,T-CF,0.6099039919151087
Tupian,South America,0.01,1,Learned,0.607377463365336
Tupian,South America,0.01,2,Freq,0.7372410308236483
Tupian,South America,0.01,2,T-CF,0.631632137443153
Tupian,South America,0.01,2,Learned,0.6366851945426983
Tupian,South America,0.01,3,Freq,0.7357251136937848
Tupian,South America,0.01,3,T-CF,0.6953006568974229
Tupian,South America,0.01,3,Learned,0.6755937342091966
Tupian,South America,0.01,4,Freq,0.7402728650833754
Tupian,South America,0.01,4,T-CF,0.6382011116725619
Tupian,South America,0.01,4,Learned,0.6513390601313794
Tupian,South America,0.05,0,Freq,0.7402728650833754
Tupian,South America,0.05,0,T-CF,0.7190500252652855
Tupian,South America,0.05,0,Learned,0.6730672056594239
Tupian,South America,0.05,1,Freq,0.7337038908539667
Tupian,South America,0.05,1,T-CF,0.7362304194037392
Tupian,South America,0.05,1,Learned,0.7241030823648307
Tupian,South America,0.05,2,Freq,0.7372410308236483
Tupian,South America,0.05,2,T-CF,0.7190500252652855
Tupian,South America,0.05,2,Learned,0.7362304194037392
Tupian,South America,0.05,3,Freq,0.7357251136937848
Tupian,South America,0.05,3,T-CF,0.7382516422435573
Tupian,South America,0.05,3,Learned,0.7220818595250126
Tupian,South America,0.05,4,Freq,0.7402728650833754
Tupian,South America,0.05,4,T-CF,0.7261243052046488
Tupian,South America,0.05,4,Learned,0.685699848408287
Tupian,South America,0.1,0,Freq,0.7402728650833754
Tupian,South America,0.1,0,T-CF,0.7498736735725113
Tupian,South America,0.1,0,Learned,0.7392622536634664
Tupian,South America,0.1,1,Freq,0.7357251136937848
Tupian,South America,0.1,1,T-CF,0.729156139464376
Tupian,South America,0.1,1,Learned,0.7367357251136938
Tupian,South America,0.1,2,Freq,0.7372410308236483
Tupian,South America,0.1,2,T-CF,0.7362304194037392
Tupian,South America,0.1,2,Learned,0.7367357251136938
Tupian,South America,0.1,3,Freq,0.7357251136937848
Tupian,South America,0.1,3,T-CF,0.7382516422435573
Tupian,South America,0.1,3,Learned,0.729156139464376
Tupian,South America,0.1,4,Freq,0.7402728650833754
Tupian,South America,0.1,4,T-CF,0.7518948964123294
Tupian,South America,0.1,4,Learned,0.7493683678625569
Tupian,South America,0.2,0,Freq,0.7402728650833754
Tupian,South America,0.2,0,T-CF,0.7443153107630116
Tupian,South America,0.2,0,Learned,0.7422940879231935
Tupian,South America,0.2,1,Freq,0.7357251136937848
Tupian,South America,0.2,1,T-CF,0.7316826680141486
Tupian,South America,0.2,1,Learned,0.7433046993431026
Tupian,South America,0.2,2,Freq,0.7397675593734209
Tupian,South America,0.2,2,T-CF,0.7372410308236483
Tupian,South America,0.2,2,Learned,0.7331985851440121
Tupian,South America,0.2,3,Freq,0.7357251136937848
Tupian,South America,0.2,3,T-CF,0.7367357251136938
Tupian,South America,0.2,3,Learned,0.7251136937847398
Tupian,South America,0.2,4,Freq,0.7402728650833754
Tupian,South America,0.2,4,T-CF,0.7468418393127843
Tupian,South America,0.2,4,Learned,0.7534108135421931
Chibchan,South America,0.0,0,Freq,0.7114404817044928
Chibchan,South America,0.0,0,T-CF,0.4636405743399722
Chibchan,South America,0.0,0,Learned,0.5576655859194072
Chibchan,South America,0.0,1,Freq,0.714682723483094
Chibchan,South America,0.0,1,T-CF,0.4381658175081056
Chibchan,South America,0.0,1,Learned,0.5062528948587309
Chibchan,South America,0.0,2,Freq,0.7105141269106068
Chibchan,South America,0.0,2,T-CF,0.5724872626215841
Chibchan,South America,0.0,2,Learned,0.46225104214914314
Chibchan,South America,0.0,3,Freq,0.7086614173228346
Chibchan,South America,0.0,3,T-CF,0.4650301065308013
Chibchan,South America,0.0,3,Learned,0.5169059749884206
Chibchan,South America,0.0,4,Freq,0.7109773043075498
Chibchan,South America,0.0,4,T-CF,0.5002315886984715
Chibchan,South America,0.0,4,Learned,0.444187123668365
Chibchan,South America,0.01,0,Freq,0.7114404817044928
Chibchan,South America,0.01,0,T-CF,0.5808244557665586
Chibchan,South America,0.01,0,Learned,0.6225104214914312
Chibchan,South America,0.01,1,Freq,0.714682723483094
Chibchan,South America,0.01,1,T-CF,0.6567855488652153
Chibchan,South America,0.01,1,Learned,0.6452061139416396
Chibchan,South America,0.01,2,Freq,0.7105141269106068
Chibchan,South America,0.01,2,T-CF,0.6632700324224178
Chibchan,South America,0.01,2,Learned,0.6799444187123669
Chibchan,South America,0.01,3,Freq,0.7086614173228346
Chibchan,South America,0.01,3,T-CF,0.5678554886521537
Chibchan,South America,0.01,3,Learned,0.5525706345530338
Chibchan,South America,0.01,4,Freq,0.7109773043075498
Chibchan,South America,0.01,4,T-CF,0.555349698934692
Chibchan,South America,0.01,4,Learned,0.5687818434460399
Chibchan,South America,0.05,0,Freq,0.7114404817044928
Chibchan,South America,0.05,0,T-CF,0.7086614173228346
Chibchan,South America,0.05,0,Learned,0.7072718851320056
Chibchan,South America,0.05,1,Freq,0.714682723483094
Chibchan,South America,0.05,1,T-CF,0.7044928207503474
Chibchan,South America,0.05,1,Learned,0.7262621584066697
Chibchan,South America,0.05,2,Freq,0.7105141269106068
Chibchan,South America,0.05,2,T-CF,0.7123668364983788
Chibchan,South America,0.05,2,Learned,0.7077350625289486
Chibchan,South America,0.05,3,Freq,0.7086614173228346
Chibchan,South America,0.05,3,T-CF,0.6868920796665122
Chibchan,South America,0.05,3,Learned,0.6961556276053729
Chibchan,South America,0.05,4,Freq,0.7109773043075498
Chibchan,South America,0.05,4,T-CF,0.7165354330708661
Chibchan,South America,0.05,4,Learned,0.7332098193608152
Chibchan,South America,0.1,0,Freq,0.7114404817044928
Chibchan,South America,0.1,0,T-CF,0.7234830940250115
Chibchan,South America,0.1,0,Learned,0.729967577582214
Chibchan,South America,0.1,1,Freq,0.714682723483094
Chibchan,South America,0.1,1,T-CF,0.7253358036127837
Chibchan,South America,0.1,1,Learned,0.7369152385363594
Chibchan,South America,0.1,2,Freq,0.7105141269106068
Chibchan,South America,0.1,2,T-CF,0.7327466419638722
Chibchan,South America,0.1,2,Learned,0.7350625289485873
Chibchan,South America,0.1,3,Freq,0.7086614173228346
Chibchan,South America,0.1,3,T-CF,0.7119036591014358
Chibchan,South America,0.1,3,Learned,0.7248726262158407
Chibchan,South America,0.1,4,Freq,0.7109773043075498
Chibchan,South America,0.1,4,T-CF,0.7244094488188977
Chibchan,South America,0.1,4,Learned,0.7392311255210746
Chibchan,South America,0.2,0,Freq,0.7114404817044928
Chibchan,South America,0.2,0,T-CF,0.729504400185271
Chibchan,South America,0.2,0,Learned,0.7457156090782769
Chibchan,South America,0.2,1,Freq,0.714682723483094
Chibchan,South America,0.2,1,T-CF,0.7336729967577582
Chibchan,South America,0.2,1,Learned,0.7383047707271885
Chibchan,South America,0.2,2,Freq,0.7105141269106068
Chibchan,South America,0.2,2,T-CF,0.7239462714219546
Chibchan,South America,0.2,2,Learned,0.7433997220935619
Chibchan,South America,0.2,3,Freq,0.7086614173228346
Chibchan,South America,0.2,3,T-CF,0.7174617878647522
Chibchan,South America,0.2,3,Learned,0.7332098193608152
Chibchan,South America,0.2,4,Freq,0.7109773043075498
Chibchan,South America,0.2,4,T-CF,0.7160722556739231
Chibchan,South America,0.2,4,Learned,0.7410838351088467
Tai-Kadai,Eurasia,0.0,0,Freq,0.7916666666666666
Tai-Kadai,Eurasia,0.0,0,T-CF,0.5294117647058824
Tai-Kadai,Eurasia,0.0,0,Learned,0.5790441176470589
Tai-Kadai,Eurasia,0.0,1,Freq,0.7873774509803921
Tai-Kadai,Eurasia,0.0,1,T-CF,0.43137254901960786
Tai-Kadai,Eurasia,0.0,1,Learned,0.4699754901960784
Tai-Kadai,Eurasia,0.0,2,Freq,0.7837009803921569
Tai-Kadai,Eurasia,0.0,2,T-CF,0.4638480392156863
Tai-Kadai,Eurasia,0.0,2,Learned,0.44362745098039214
Tai-Kadai,Eurasia,0.0,3,Freq,0.7837009803921569
Tai-Kadai,Eurasia,0.0,3,T-CF,0.5477941176470589
Tai-Kadai,Eurasia,0.0,3,Learned,0.39889705882352944
Tai-Kadai,Eurasia,0.0,4,Freq,0.7855392156862745
Tai-Kadai,Eurasia,0.0,4,T-CF,0.49080882352941174
Tai-Kadai,Eurasia,0.0,4,Learned,0.5686274509803921
Tai-Kadai,Eurasia,0.01,0,Freq,0.7916666666666666
Tai-Kadai,Eurasia,0.01,0,T-CF,0.6985294117647058
Tai-Kadai,Eurasia,0.01,0,Learned,0.7261029411764706
Tai-Kadai,Eurasia,0.01,1,Freq,0.7873774509803921
Tai-Kadai,Eurasia,0.01,1,T-CF,0.6102941176470589
Tai-Kadai,Eurasia,0.01,1,Learned,0.6415441176470589
Tai-Kadai,Eurasia,0.01,2,Freq,0.7837009803921569
Tai-Kadai,Eurasia,0.01,2,T-CF,0.7015931372549019
Tai-Kadai,Eurasia,0.01,2,Learned,0.7230392156862745
Tai-Kadai,Eurasia,0.01,3,Freq,0.7837009803921569
Tai-Kadai,Eurasia,0.01,3,T-CF,0.7089460784313726
Tai-Kadai,Eurasia,0.01,3,Learned,0.710171568627451
Tai-Kadai,Eurasia,0.01,4,Freq,0.7855392156862745
Tai-Kadai,Eurasia,0.01,4,T-CF,0.7254901960784313
Tai-Kadai,Eurasia,0.01,4,Learned,0.7279411764705882
Tai-Kadai,Eurasia,0.05,0,Freq,0.7916666666666666
Tai-Kadai,Eurasia,0.05,0,T-CF,0.7457107843137255
Tai-Kadai,Eurasia,0.05,0,Learned,0.7830882352941176
Tai-Kadai,Eurasia,0.05,1,Freq,0.7873774509803921
Tai-Kadai,Eurasia,0.05,1,T-CF,0.7732843137254902
Tai-Kadai,Eurasia,0.05,1,Learned,0.7867647058823529
Tai-Kadai,Eurasia,0.05,2,Freq,0.7837009803921569
Tai-Kadai,Eurasia,0.05,2,T-CF,0.8002450980392157
Tai-Kadai,Eurasia,0.05,2,Learned,0.8088235294117647
Tai-Kadai,Eurasia,0.05,3,Freq,0.7837009803921569
Tai-Kadai,Eurasia,0.05,3,T-CF,0.7886029411764706
Tai-Kadai,Eurasia,0.05,3,Learned,0.803921568627451
Tai-Kadai,Eurasia,0.05,4,Freq,0.7855392156862745
Tai-Kadai,Eurasia,0.05,4,T-CF,0.8020833333333334
Tai-Kadai,Eurasia,0.05,4,Learned,0.8008578431372549
Tai-Kadai,Eurasia,0.1,0,Freq,0.7916666666666666
Tai-Kadai,Eurasia,0.1,0,T-CF,0.7977941176470589
Tai-Kadai,Eurasia,0.1,0,Learned,0.8388480392156863
Tai-Kadai,Eurasia,0.1,1,Freq,0.7873774509803921
Tai-Kadai,Eurasia,0.1,1,T-CF,0.8014705882352942
Tai-Kadai,Eurasia,0.1,1,Learned,0.8149509803921569
Tai-Kadai,Eurasia,0.1,2,Freq,0.7837009803921569
Tai-Kadai,Eurasia,0.1,2,T-CF,0.7935049019607843
Tai-Kadai,Eurasia,0.1,2,Learned,0.8155637254901961
Tai-Kadai,Eurasia,0.1,3,Freq,0.7837009803921569
Tai-Kadai,Eurasia,0.1,3,T-CF,0.803921568627451
Tai-Kadai,Eurasia,0.1,3,Learned,0.8075980392156863
Tai-Kadai,Eurasia,0.1,4,Freq,0.7855392156862745
Tai-Kadai,Eurasia,0.1,4,T-CF,0.8057598039215687
Tai-Kadai,Eurasia,0.1,4,Learned,0.8088235294117647
Tai-Kadai,Eurasia,0.2,0,Freq,0.7916666666666666
Tai-Kadai,Eurasia,0.2,0,T-CF,0.8223039215686274
Tai-Kadai,Eurasia,0.2,0,Learned,0.8333333333333334
Tai-Kadai,Eurasia,0.2,1,Freq,0.7873774509803921
Tai-Kadai,Eurasia,0.2,1,T-CF,0.8008578431372549
